"Year","Geo","State","Region","Commodity","Measure","Unit","type","Treatment","Name","ID","Value"
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",76
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","TOTAL)",NA,96
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (NITROGEN)",NA,NA,NA,100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (PHOSPHATE)",NA,NA,NA,81
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (POTASH)",NA,NA,NA,100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1600
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",700
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TOTAL)",NA,2400
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TOTAL)",NA,1100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",700
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",300
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",300
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","TOTAL)",NA,2300
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (NITROGEN)",NA,NA,NA,159000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (PHOSPHATE)",NA,NA,NA,158000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (POTASH)",NA,NA,NA,172000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",0.83
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.77
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",0.67
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",0.63
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.04
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",0.89
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.08
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (NITROGEN)",NA,NA,NA,82
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (PHOSPHATE)",NA,NA,NA,90
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (POTASH)",NA,NA,NA,98
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",2.36
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",1.22
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.77
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",1.01
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",1.33
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.11
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",1.55
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.23
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (NITROGEN)",NA,NA,NA,101
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (PHOSPHATE)",NA,NA,NA,101
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (POTASH)",NA,NA,NA,111
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",2.4
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",1.5
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",2.8
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",1.5
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",2.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",2.8
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",1.7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",2.8
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (NITROGEN)",NA,NA,NA,1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (POTASH)",NA,NA,NA,1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",42
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",37
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","TOTAL)",NA,49
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TOTAL)",NA,59
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",57
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",53
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",8
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",13
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",15
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",10
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",43
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","TOTAL)",NA,95
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (NITROGEN)",NA,NA,NA,98
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (PHOSPHATE)",NA,NA,NA,97
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (POTASH)",NA,NA,NA,97
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","FOSETYL-AL "," 123301",600
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",100
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TOTAL)",NA,1100
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","GLYPHOSATE "," 417300",300
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",1300
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TOTAL)",NA,3300
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",1600
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",1900
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",2800
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",500
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",1100
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",900
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",400
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",300
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","TOTAL)",NA,8900
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (NITROGEN)",NA,NA,NA,613000
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (PHOSPHATE)",NA,NA,NA,505000
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (POTASH)",NA,NA,NA,348000
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FOSETYL-AL "," 123301",1.82
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",0.26
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","GLYPHOSATE "," 417300",0.45
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",1.12
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.67
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",0.98
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",1.45
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",0.62
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",1.7
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",0.74
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",0.39
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (NITROGEN)",NA,NA,NA,100
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (PHOSPHATE)",NA,NA,NA,149
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (POTASH)",NA,NA,NA,117
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FOSETYL-AL "," 123301",1.82
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",0.26
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","GLYPHOSATE "," 417300",0.45
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",1.12
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.68
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",1.26
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",1.46
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",0.62
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",1.77
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",0.92
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",0.39
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.12
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (NITROGEN)",NA,NA,NA,193
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (PHOSPHATE)",NA,NA,NA,159
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (POTASH)",NA,NA,NA,131
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","FOSETYL-AL "," 123301",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","GLYPHOSATE "," 417300",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",1.1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",1.3
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",1.3
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",1.3
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (NITROGEN)",NA,NA,NA,1.9
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,1.1
1994,"STATE",TRUE,NA,"BROCCOLI"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (POTASH)",NA,NA,NA,1.1
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","FOSETYL-AL "," 123301",9
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",15
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","TOTAL)",NA,28
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","GLYPHOSATE "," 417300",18
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","NAPROPAMIDE "," 103001",37
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TOTAL)",NA,82
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",74
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",28
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",46
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",60
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",25
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",20
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",31
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",31
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",67
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","TOTAL)",NA,91
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (NITROGEN)",NA,NA,NA,99
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (PHOSPHATE)",NA,NA,NA,99
1994,"STATE",TRUE,NA,"BROCCOLI"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (POTASH)",NA,NA,NA,83
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TOTAL)",NA,2100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TOTAL)",NA,2600
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",2000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CARBARYL "," 56801",500
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",3000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",700
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","ENDOSULFAN "," 79401",500
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","FONOFOS "," 41701",2500
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",600
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",200
